ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
5612,BU19420408,Gooise Meren                            ,Buurt     ,BU19420408,1,6.0,21.0
5613,BU19420409,Gooise Meren                            ,Buurt     ,BU19420409,1,,
5614,BU19420410,Gooise Meren                            ,Buurt     ,BU19420410,1,11.0,72.0
5615,WK194205  ,Gooise Meren                            ,Wijk      ,WK194205  ,1,307.0,947.0
5616,BU19420501,Gooise Meren                            ,Buurt     ,BU19420501,1,10.0,21.0
5617,BU19420502,Gooise Meren                            ,Buurt     ,BU19420502,1,44.0,110.0
5618,BU19420503,Gooise Meren                            ,Buurt     ,BU19420503,1,20.0,97.0
5619,BU19420504,Gooise Meren                            ,Buurt     ,BU19420504,1,,
5620,BU19420506,Gooise Meren                            ,Buurt     ,BU19420506,1,26.0,96.0
5621,BU19420507,Gooise Meren                            ,Buurt     ,BU19420507,1,22.0,52.0
5622,BU19420508,Gooise Meren                            ,Buurt     ,BU19420508,1,62.0,175.0
5623,BU19420509,Gooise Meren                            ,Buurt     ,BU19420509,1,30.0,112.0
5624,BU19420510,Gooise Meren                            ,Buurt     ,BU19420510,1,24.0,90.0
5625,BU19420511,Gooise Meren                            ,Buurt     ,BU19420511,1,5.0,28.0
5626,BU19420512,Gooise Meren                            ,Buurt     ,BU19420512,1,7.0,16.0
5627,BU19420513,Gooise Meren                            ,Buurt     ,BU19420513,1,,
5628,BU19420515,Gooise Meren                            ,Buurt     ,BU19420515,1,,
5629,BU19420555,Gooise Meren                            ,Buurt     ,BU19420555,1,,
5630,BU19420565,Gooise Meren                            ,Buurt     ,BU19420565,1,18.0,41.0
5631,BU19420575,Gooise Meren                            ,Buurt     ,BU19420575,1,11.0,29.0
5632,BU19420585,Gooise Meren                            ,Buurt     ,BU19420585,1,24.0,60.0
5633,GM0512    ,Gorinchem                               ,Gemeente  ,GM0512    ,.,923.0,2543.0
5634,WK051201  ,Gorinchem                               ,Wijk      ,WK051201  ,1,43.0,119.0
5635,BU05120101,Gorinchem                               ,Buurt     ,BU05120101,1,16.0,43.0
5636,BU05120102,Gorinchem                               ,Buurt     ,BU05120102,1,27.0,77.0
5637,WK051202  ,Gorinchem                               ,Wijk      ,WK051202  ,1,87.0,236.0
5638,BU05120200,Gorinchem                               ,Buurt     ,BU05120200,1,87.0,236.0
5639,WK051203  ,Gorinchem                               ,Wijk      ,WK051203  ,1,31.0,83.0
5640,BU05120300,Gorinchem                               ,Buurt     ,BU05120300,1,31.0,83.0
5641,WK051204  ,Gorinchem                               ,Wijk      ,WK051204  ,1,106.0,223.0
5642,BU05120403,Gorinchem                               ,Buurt     ,BU05120403,1,39.0,111.0
5643,BU05120404,Gorinchem                               ,Buurt     ,BU05120404,1,67.0,112.0
5644,WK051205  ,Gorinchem                               ,Wijk      ,WK051205  ,1,103.0,239.0
5645,BU05120500,Gorinchem                               ,Buurt     ,BU05120500,1,103.0,239.0
5646,WK051206  ,Gorinchem                               ,Wijk      ,WK051206  ,1,16.0,41.0
5647,BU05120600,Gorinchem                               ,Buurt     ,BU05120600,1,16.0,41.0
5648,WK051207  ,Gorinchem                               ,Wijk      ,WK051207  ,1,24.0,51.0
5649,BU05120700,Gorinchem                               ,Buurt     ,BU05120700,1,24.0,51.0
5650,WK051208  ,Gorinchem                               ,Wijk      ,WK051208  ,1,,
5651,BU05120800,Gorinchem                               ,Buurt     ,BU05120800,1,,
5652,WK051209  ,Gorinchem                               ,Wijk      ,WK051209  ,1,,
5653,BU05120900,Gorinchem                               ,Buurt     ,BU05120900,1,,
5654,WK051210  ,Gorinchem                               ,Wijk      ,WK051210  ,1,,
5655,BU05121000,Gorinchem                               ,Buurt     ,BU05121000,1,,
5656,WK051211  ,Gorinchem                               ,Wijk      ,WK051211  ,1,294.0,875.0
5657,BU05121105,Gorinchem                               ,Buurt     ,BU05121105,1,68.0,220.0
5658,BU05121106,Gorinchem                               ,Buurt     ,BU05121106,1,83.0,224.0
5659,BU05121107,Gorinchem                               ,Buurt     ,BU05121107,1,90.0,260.0
5660,BU05121108,Gorinchem                               ,Buurt     ,BU05121108,1,53.0,170.0
5661,WK051212  ,Gorinchem                               ,Wijk      ,WK051212  ,1,27.0,85.0
5662,BU05121200,Gorinchem                               ,Buurt     ,BU05121200,1,27.0,85.0
5663,WK051213  ,Gorinchem                               ,Wijk      ,WK051213  ,1,163.0,496.0
5664,BU05121300,Gorinchem                               ,Buurt     ,BU05121300,1,163.0,496.0
5665,WK051214  ,Gorinchem                               ,Wijk      ,WK051214  ,1,,
5666,BU05121409,Gorinchem                               ,Buurt     ,BU05121409,1,,
5667,BU05121410,Gorinchem                               ,Buurt     ,BU05121410,1,,
5668,BU05121411,Gorinchem                               ,Buurt     ,BU05121411,1,,
5669,WK051215  ,Gorinchem                               ,Wijk      ,WK051215  ,1,6.0,23.0
5670,BU05121500,Gorinchem                               ,Buurt     ,BU05121500,1,6.0,23.0
5671,WK051216  ,Gorinchem                               ,Wijk      ,WK051216  ,1,13.0,33.0
5672,BU05121600,Gorinchem                               ,Buurt     ,BU05121600,1,13.0,33.0
5673,WK051217  ,Gorinchem                               ,Wijk      ,WK051217  ,1,3.0,7.0
5674,BU05121700,Gorinchem                               ,Buurt     ,BU05121700,1,3.0,7.0
5675,WK051218  ,Gorinchem                               ,Wijk      ,WK051218  ,1,,
5676,BU05121800,Gorinchem                               ,Buurt     ,BU05121800,1,,
5677,WK051219  ,Gorinchem                               ,Wijk      ,WK051219  ,1,,
5678,BU05121900,Gorinchem                               ,Buurt     ,BU05121900,1,,
5679,WK051220  ,Gorinchem                               ,Wijk      ,WK051220  ,1,,
5680,BU05122000,Gorinchem                               ,Buurt     ,BU05122000,1,,
5681,WK051221  ,Gorinchem                               ,Wijk      ,WK051221  ,1,,
5682,BU05122100,Gorinchem                               ,Buurt     ,BU05122100,1,,
5683,GM0513    ,Gouda                                   ,Gemeente  ,GM0513    ,.,2493.0,6319.0
5684,WK051301  ,Gouda                                   ,Wijk      ,WK051301  ,3,103.0,253.0
5685,BU05130100,Gouda                                   ,Buurt     ,BU05130100,3,11.0,32.0
5686,BU05130101,Gouda                                   ,Buurt     ,BU05130101,3,12.0,45.0
5687,BU05130102,Gouda                                   ,Buurt     ,BU05130102,3,16.0,38.0
5688,BU05130103,Gouda                                   ,Buurt     ,BU05130103,3,24.0,51.0
5689,BU05130104,Gouda                                   ,Buurt     ,BU05130104,3,40.0,87.0
5690,BU05130105,Gouda                                   ,Buurt     ,BU05130105,3,,
5691,WK051302  ,Gouda                                   ,Wijk      ,WK051302  ,3,155.0,381.0
5692,BU05130200,Gouda                                   ,Buurt     ,BU05130200,3,99.0,232.0
5693,BU05130201,Gouda                                   ,Buurt     ,BU05130201,3,49.0,133.0
5694,BU05130202,Gouda                                   ,Buurt     ,BU05130202,3,,
5695,BU05130203,Gouda                                   ,Buurt     ,BU05130203,3,,
5696,BU05130204,Gouda                                   ,Buurt     ,BU05130204,3,,
5697,WK051303  ,Gouda                                   ,Wijk      ,WK051303  ,3,437.0,1118.0
5698,BU05130300,Gouda                                   ,Buurt     ,BU05130300,3,,
5699,BU05130301,Gouda                                   ,Buurt     ,BU05130301,3,245.0,586.0
5700,BU05130302,Gouda                                   ,Buurt     ,BU05130302,3,110.0,272.0
5701,BU05130303,Gouda                                   ,Buurt     ,BU05130303,3,6.0,23.0
5702,BU05130304,Gouda                                   ,Buurt     ,BU05130304,3,,
5703,BU05130305,Gouda                                   ,Buurt     ,BU05130305,3,50.0,180.0
5704,WK051304  ,Gouda                                   ,Wijk      ,WK051304  ,3,568.0,1525.0
5705,BU05130400,Gouda                                   ,Buurt     ,BU05130400,3,8.0,12.0
5706,BU05130401,Gouda                                   ,Buurt     ,BU05130401,3,145.0,364.0
5707,BU05130402,Gouda                                   ,Buurt     ,BU05130402,3,53.0,131.0
5708,BU05130403,Gouda                                   ,Buurt     ,BU05130403,3,89.0,245.0
5709,BU05130404,Gouda                                   ,Buurt     ,BU05130404,3,112.0,326.0
5710,BU05130405,Gouda                                   ,Buurt     ,BU05130405,3,7.0,31.0
5711,BU05130406,Gouda                                   ,Buurt     ,BU05130406,3,108.0,286.0
5712,BU05130407,Gouda                                   ,Buurt     ,BU05130407,3,46.0,130.0
5713,WK051305  ,Gouda                                   ,Wijk      ,WK051305  ,3,347.0,781.0
5714,BU05130500,Gouda                                   ,Buurt     ,BU05130500,3,62.0,144.0
5715,BU05130501,Gouda                                   ,Buurt     ,BU05130501,3,4.0,9.0
5716,BU05130502,Gouda                                   ,Buurt     ,BU05130502,3,31.0,83.0
5717,BU05130503,Gouda                                   ,Buurt     ,BU05130503,3,10.0,19.0
5718,BU05130504,Gouda                                   ,Buurt     ,BU05130504,3,98.0,266.0
5719,BU05130505,Gouda                                   ,Buurt     ,BU05130505,3,142.0,259.0
5720,BU05130509,Gouda                                   ,Buurt     ,BU05130509,3,,
5721,WK051306  ,Gouda                                   ,Wijk      ,WK051306  ,3,245.0,592.0
5722,BU05130600,Gouda                                   ,Buurt     ,BU05130600,3,30.0,77.0
5723,BU05130601,Gouda                                   ,Buurt     ,BU05130601,3,31.0,92.0
5724,BU05130602,Gouda                                   ,Buurt     ,BU05130602,3,28.0,103.0
5725,BU05130603,Gouda                                   ,Buurt     ,BU05130603,3,37.0,79.0
5726,BU05130604,Gouda                                   ,Buurt     ,BU05130604,3,119.0,241.0
5727,WK051307  ,Gouda                                   ,Wijk      ,WK051307  ,3,359.0,980.0
5728,BU05130700,Gouda                                   ,Buurt     ,BU05130700,3,24.0,100.0
5729,BU05130701,Gouda                                   ,Buurt     ,BU05130701,3,110.0,283.0
5730,BU05130702,Gouda                                   ,Buurt     ,BU05130702,3,83.0,208.0
5731,BU05130703,Gouda                                   ,Buurt     ,BU05130703,3,47.0,118.0
5732,BU05130704,Gouda                                   ,Buurt     ,BU05130704,3,58.0,163.0
5733,BU05130705,Gouda                                   ,Buurt     ,BU05130705,3,37.0,108.0
5734,WK051308  ,Gouda                                   ,Wijk      ,WK051308  ,3,30.0,131.0
5735,BU05130800,Gouda                                   ,Buurt     ,BU05130800,3,24.0,107.0
5736,BU05130809,Gouda                                   ,Buurt     ,BU05130809,3,6.0,24.0
5737,WK051309  ,Gouda                                   ,Wijk      ,WK051309  ,3,249.0,557.0
5738,BU05130900,Gouda                                   ,Buurt     ,BU05130900,3,,
5739,BU05130901,Gouda                                   ,Buurt     ,BU05130901,3,,
5740,BU05130902,Gouda                                   ,Buurt     ,BU05130902,3,,
5741,BU05130903,Gouda                                   ,Buurt     ,BU05130903,3,156.0,439.0
5742,BU05130904,Gouda                                   ,Buurt     ,BU05130904,3,,
5743,BU05130909,Gouda                                   ,Buurt     ,BU05130909,3,,
5744,GM0786    ,Grave                                   ,Gemeente  ,GM0786    ,.,475.0,1873.0
5745,WK078600  ,Grave                                   ,Wijk      ,WK078600  ,1,281.0,962.0
5746,BU07860000,Grave                                   ,Buurt     ,BU07860000,1,13.0,43.0
5747,BU07860001,Grave                                   ,Buurt     ,BU07860001,1,30.0,108.0
5748,BU07860002,Grave                                   ,Buurt     ,BU07860002,1,21.0,79.0
5749,BU07860003,Grave                                   ,Buurt     ,BU07860003,1,86.0,287.0
5750,BU07860004,Grave                                   ,Buurt     ,BU07860004,1,58.0,185.0
5751,BU07860005,Grave                                   ,Buurt     ,BU07860005,1,73.0,260.0
5752,BU07860006,Grave                                   ,Buurt     ,BU07860006,1,,
5753,WK078601  ,Grave                                   ,Wijk      ,WK078601  ,1,92.0,393.0
5754,BU07860100,Grave                                   ,Buurt     ,BU07860100,1,50.0,233.0
5755,BU07860101,Grave                                   ,Buurt     ,BU07860101,1,8.0,50.0
5756,BU07860102,Grave                                   ,Buurt     ,BU07860102,1,34.0,110.0
5757,WK078602  ,Grave                                   ,Wijk      ,WK078602  ,1,43.0,231.0
5758,BU07860200,Grave                                   ,Buurt     ,BU07860200,1,,
5759,BU07860201,Grave                                   ,Buurt     ,BU07860201,1,16.0,59.0
5760,BU07860202,Grave                                   ,Buurt     ,BU07860202,1,8.0,56.0
5761,BU07860203,Grave                                   ,Buurt     ,BU07860203,1,4.0,45.0
5762,BU07860204,Grave                                   ,Buurt     ,BU07860204,1,,
5763,WK078603  ,Grave                                   ,Wijk      ,WK078603  ,1,59.0,287.0
5764,BU07860300,Grave                                   ,Buurt     ,BU07860300,1,42.0,188.0
5765,BU07860301,Grave                                   ,Buurt     ,BU07860301,1,17.0,100.0
5766,GM0518    ,'s-Gravenhage                           ,Gemeente  ,GM0518    ,.,7260.0,17897.0
5767,WK051801  ,'s-Gravenhage                           ,Wijk      ,WK051801  ,1,,
5768,BU05180170,'s-Gravenhage                           ,Buurt     ,BU05180170,1,,
5769,WK051802  ,'s-Gravenhage                           ,Wijk      ,WK051802  ,1,123.0,293.0
5770,BU05180271,'s-Gravenhage                           ,Buurt     ,BU05180271,1,123.0,293.0
5771,WK051803  ,'s-Gravenhage                           ,Wijk      ,WK051803  ,1,48.0,153.0
5772,BU05180373,'s-Gravenhage                           ,Buurt     ,BU05180373,1,9.0,19.0
5773,BU05180374,'s-Gravenhage                           ,Buurt     ,BU05180374,1,39.0,134.0
5774,WK051804  ,'s-Gravenhage                           ,Wijk      ,WK051804  ,1,241.0,690.0
5775,BU05180448,'s-Gravenhage                           ,Buurt     ,BU05180448,1,38.0,134.0
5776,BU05180475,'s-Gravenhage                           ,Buurt     ,BU05180475,1,17.0,39.0
5777,BU05180476,'s-Gravenhage                           ,Buurt     ,BU05180476,1,15.0,52.0
5778,BU05180477,'s-Gravenhage                           ,Buurt     ,BU05180477,1,108.0,308.0
5779,BU05180478,'s-Gravenhage                           ,Buurt     ,BU05180478,1,30.0,75.0
5780,BU05180479,'s-Gravenhage                           ,Buurt     ,BU05180479,1,33.0,81.0
5781,WK051805  ,'s-Gravenhage                           ,Wijk      ,WK051805  ,1,77.0,191.0
5782,BU05180546,'s-Gravenhage                           ,Buurt     ,BU05180546,1,77.0,191.0
5783,WK051806  ,'s-Gravenhage                           ,Wijk      ,WK051806  ,1,4.0,7.0
5784,BU05180605,'s-Gravenhage                           ,Buurt     ,BU05180605,1,4.0,7.0
5785,WK051807  ,'s-Gravenhage                           ,Wijk      ,WK051807  ,1,220.0,474.0
5786,BU05180701,'s-Gravenhage                           ,Buurt     ,BU05180701,1,17.0,32.0
5787,BU05180702,'s-Gravenhage                           ,Buurt     ,BU05180702,1,84.0,179.0
5788,BU05180703,'s-Gravenhage                           ,Buurt     ,BU05180703,1,67.0,154.0
5789,BU05180704,'s-Gravenhage                           ,Buurt     ,BU05180704,1,38.0,77.0
